family,param,compute_fraction,sel_common_robust_lcb,sel_aesthetic_pq,sel_aesthetic_cu,sel_semantic_fit,sel_section_coherence,sel_lyric_intelligibility_vocal_scorable,winner_match,false_restart_rate,top2_retention,top4_retention,regret_common_robust_lcb,regret_semantic_fit,regret_lyric_intelligibility_vocal_scorable
random_restart,"(0.3, 0.9)",0.768468729654948,2.3348197912824475,7.735166335332906,7.656094832957024,0.34198171463485494,0.9578971843402542,0.3901112122748442,0.69512939453125,0.30487060546875,0.907958984375,0.99237060546875,0.022813115093391095,0.1165918635526424,0.22231562884329112
random_restart,"(0.4, 0.7)",0.8127695719401041,2.3228126630704398,7.702613726025447,7.625937502540182,0.34090816353288744,0.9577261621379876,0.37318155796372804,0.59814453125,0.40185546875,0.8380126953125,0.97540283203125,0.03482024330539886,0.11766541465460989,0.23924528315440724
random_restart,"(0.3, 0.8)",0.818804931640625,2.3348197912824475,7.735166335332906,7.656094832957024,0.34198171463485494,0.9578971843402542,0.3901112122748442,0.69512939453125,0.30487060546875,0.907958984375,0.99237060546875,0.022813115093391095,0.1165918635526424,0.22231562884329112
random_restart,"(0.2, 0.9)",0.8448089599609375,2.343671746200309,7.7572340872720815,7.675943334033946,0.3429778707648694,0.9580119286038098,0.40286812511550757,0.7947998046875,0.2052001953125,0.95751953125,0.99859619140625,0.01396116017552981,0.11559570742262792,0.20955871600262768
random_restart,"(0.3, 0.7)",0.8590738932291667,2.3348197912824475,7.735166335332906,7.656094832957024,0.34198171463485494,0.9578971843402542,0.3901112122748442,0.69512939453125,0.30487060546875,0.907958984375,0.99237060546875,0.022813115093391095,0.1165918635526424,0.22231562884329112
random_restart,"(0.2, 0.8)",0.878546142578125,2.343671746200309,7.7572340872720815,7.675943334033946,0.3429778707648694,0.9580119286038098,0.40286812511550757,0.7947998046875,0.2052001953125,0.95751953125,0.99859619140625,0.01396116017552981,0.11559570742262792,0.20955871600262768
random_restart,"(0.2, 0.7)",0.905535888671875,2.343671746200309,7.7572340872720815,7.675943334033946,0.3429778707648694,0.9580119286038098,0.40286812511550757,0.7947998046875,0.2052001953125,0.95751953125,0.99859619140625,0.01396116017552981,0.11559570742262792,0.20955871600262768
random_restart,"(0.1, 0.9)",0.9224044799804687,2.3515196231269675,7.775190542975906,7.69216652243631,0.344114626194596,0.9580907774397929,0.4142239630714349,0.89874267578125,0.10125732421875,0.989501953125,0.99993896484375,0.006113283248871646,0.11445895199290135,0.19820287804670036
random_restart,"(0.1, 0.8)",0.9392730712890625,2.3515196231269675,7.775190542975906,7.69216652243631,0.344114626194596,0.9580907774397929,0.4142239630714349,0.89874267578125,0.10125732421875,0.989501953125,0.99993896484375,0.006113283248871646,0.11445895199290135,0.19820287804670036
random_restart,"(0.1, 0.7)",0.9527679443359375,2.3515196231269675,7.775190542975906,7.69216652243631,0.344114626194596,0.9580907774397929,0.4142239630714349,0.89874267578125,0.10125732421875,0.989501953125,0.99993896484375,0.006113283248871646,0.11445895199290135,0.19820287804670036
